Date,Species,Abundance,Panel,DominantSpecies,HealthyAverage,HealthyMax
7/31/16,p__Firmicutes;f__Lachnospiraceae;g__Blautia,3.55,16S,,,
7/31/16,p__Firmicutes;f__Lachnospiraceae;g__Coprococcus,1.77,16S,,,
7/31/16,p__Firmicutes;f__Lachnospiraceae;g__Dorea,0.43,16S,,,
7/31/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnobacterium,0.0,16S,,,
7/31/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnospira,2.67,16S,,,
7/31/16,p__Firmicutes;f__Lachnospiraceae;g__Roseburia,3.01,16S,,,
7/31/16,p__Firmicutes;f__Lachnospiraceae;g__[Ruminococcus],0.74,16S,,,
7/31/16,p__Firmicutes;f__Ruminococcaceae;g__,14.3,16S,Subdoligranulum_unclassified,,
7/31/16,p__Firmicutes;f__Ruminococcaceae;g__Faecalibacterium,6.56,16S,Faecalibacterium_prausnitzii,,
7/31/16,p__Firmicutes;f__Ruminococcaceae;g__Oscillospira,0.29,16S,,,
7/31/16,p__Firmicutes;f__Ruminococcaceae;g__Ruminococcus,1.43,16S,,,
7/31/16,p__Firmicutes;f__Veillonellaceae;g__Dialister,0.84,16S,,,
7/31/16,p__Firmicutes;f__Veillonellaceae;g__Phascolarctobacterium,0.36,16S,,,
7/31/16,p__Firmicutes;f__Veillonellaceae;g__Veillonella,0.45,16S,,,
7/31/16,p__Firmicutes;f__[Tissierellaceae];g__Parvimonas,0.04,16S,,,
7/31/16,p__Fusobacteria;f__Fusobacteriaceae;g__Fusobacterium,0.06,16S,,,
7/31/16,p__Proteobacteria;cf__Enterobacteriaceae;g__Morganella,0.0,16S,Morganella_morganii,,
7/31/16,p__Proteobacteria;f__;g__,0.0,16S,,,
7/31/16,p__Proteobacteria;f__Alcaligenaceae;g__Sutterella,0.14,16S,,,
7/31/16,p__Proteobacteria;f__Burkholderiaceae;g__,0.0,16S,,,
7/31/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Bilophila,0.1,16S,,,
7/31/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Desulfovibrio,0.2,16S,,,
7/31/16,p__Proteobacteria;f__Enterobacteriaceae;__,0.0,16S,Klebsiella_pneumoniae,,
7/31/16,p__Proteobacteria;f__Enterobacteriaceae;g__,10.28,16S,Escherichia_coli,,
7/31/16,p__Proteobacteria;f__Enterobacteriaceae;g__Erwinia,0.0,16S,,,
7/31/16,p__Proteobacteria;f__Enterobacteriaceae;g__Providencia,1.27,16S,,,
7/31/16,p__Proteobacteria;f__Enterobacteriaceae;g__Serratia,0.0,16S,,,
7/31/16,p__Proteobacteria;f__Pasteurellaceae;g__Aggregatibacter,0.0,16S,,,
7/31/16,p__Proteobacteria;f__Pseudomonadaceae;g__Pseudomonas,0.0,16S,,,
7/31/16,p__Synergistetes;f__Synergistaceae;g__Synergistes,0.0,16S,,,
7/31/16,p__Tenericutes;f__;g__,0.28,16S,,,
7/31/16,p__Verrucomicrobia;f__Verrucomicrobiaceae;g__Akkermansia,0.11,16S,Akkermansia_muciniphila,,
8/14/16,p__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium,0.05,16S,,,
8/14/16,p__Actinobacteria;f__Coriobacteriaceae;g__,0.32,16S,,,
8/14/16,p__Bacteroidetes;f__Bacteroidaceae;g__Bacteroides,16.05,16S,Bacteroides_uniformis,,
8/14/16,p__Bacteroidetes;f__Porphyromonadaceae;g__Parabacteroides,1.89,16S,,,
8/14/16,p__Bacteroidetes;f__Prevotellaceae;g__Prevotella,0.03,16S,,,
8/14/16,p__Bacteroidetes;f__Rikenellaceae;g__,1.35,16S,Alistipes_putredinis,,
8/14/16,p__Bacteroidetes;f__S24-7;g__,0.04,16S,,,
8/14/16,p__Bacteroidetes;f__[Barnesiellaceae];g__,0.49,16S,,,
8/14/16,p__Bacteroidetes;f__[Paraprevotellaceae];g__[Prevotella],0.25,16S,,,
8/14/16,p__Cyanobacteria;f__;g__,0.04,16S,,,
8/14/16,p__Euryarchaeota;f__Methanobacteriaceae;g__Methanobrevibacter,0.0,16S,Methanobrevibacter_smithii,,
8/14/16,p__Firmicutes;f__;g__,10.25,16S,Clostridium_sp_L2_50,,
8/14/16,p__Firmicutes;f__Christensenellaceae;g__,0.2,16S,,,
8/14/16,p__Firmicutes;f__Clostridiaceae;g__,0.08,16S,,,
8/14/16,p__Firmicutes;f__Clostridiaceae;g__Clostridium,0.0,16S,,,
8/14/16,p__Firmicutes;f__Erysipelotrichaceae;g__,0.76,16S,,,
8/14/16,p__Firmicutes;f__Erysipelotrichaceae;g__[Eubacterium],0.09,16S,,,
8/14/16,p__Firmicutes;f__Lachnospiraceae;g__,7.48,16S,,,
8/14/16,p__Firmicutes;f__Lachnospiraceae;g__Blautia,1.53,16S,,,
8/14/16,p__Firmicutes;f__Lachnospiraceae;g__Coprococcus,3.78,16S,,,
8/14/16,p__Firmicutes;f__Lachnospiraceae;g__Dorea,5.18,16S,,,
8/14/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnobacterium,0.0,16S,,,
8/14/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnospira,0.54,16S,,,
8/14/16,p__Firmicutes;f__Lachnospiraceae;g__Roseburia,0.33,16S,,,
8/14/16,p__Firmicutes;f__Lachnospiraceae;g__[Ruminococcus],0.54,16S,,,
8/14/16,p__Firmicutes;f__Ruminococcaceae;g__,10.77,16S,Subdoligranulum_unclassified,,
8/14/16,p__Firmicutes;f__Ruminococcaceae;g__Faecalibacterium,1.38,16S,Faecalibacterium_prausnitzii,,
8/14/16,p__Firmicutes;f__Ruminococcaceae;g__Oscillospira,0.57,16S,,,
8/14/16,p__Firmicutes;f__Ruminococcaceae;g__Ruminococcus,1.78,16S,,,
8/14/16,p__Firmicutes;f__Veillonellaceae;g__Dialister,0.07,16S,,,
8/14/16,p__Firmicutes;f__Veillonellaceae;g__Phascolarctobacterium,0.62,16S,,,
8/14/16,p__Firmicutes;f__Veillonellaceae;g__Veillonella,0.0,16S,,,
8/14/16,p__Firmicutes;f__[Tissierellaceae];g__Parvimonas,0.63,16S,,,
8/14/16,p__Fusobacteria;f__Fusobacteriaceae;g__Fusobacterium,0.72,16S,,,
8/14/16,p__Proteobacteria;cf__Enterobacteriaceae;g__Morganella,0.39,16S,Morganella_morganii,,
8/14/16,p__Proteobacteria;f__;g__,0.0,16S,,,
8/14/16,p__Proteobacteria;f__Alcaligenaceae;g__Sutterella,0.17,16S,,,
8/14/16,p__Proteobacteria;f__Burkholderiaceae;g__,0.0,16S,,,
8/14/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Bilophila,0.59,16S,,,
8/14/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Desulfovibrio,0.3,16S,,,
8/14/16,p__Proteobacteria;f__Enterobacteriaceae;__,0.0,16S,Klebsiella_pneumoniae,,
8/14/16,p__Proteobacteria;f__Enterobacteriaceae;g__,22.45,16S,Escherichia_coli,,
8/14/16,p__Proteobacteria;f__Enterobacteriaceae;g__Erwinia,0.0,16S,,,
8/14/16,p__Proteobacteria;f__Enterobacteriaceae;g__Providencia,0.03,16S,,,
8/14/16,p__Proteobacteria;f__Enterobacteriaceae;g__Serratia,0.0,16S,,,
8/14/16,p__Proteobacteria;f__Pasteurellaceae;g__Aggregatibacter,0.25,16S,,,
8/14/16,p__Proteobacteria;f__Pseudomonadaceae;g__Pseudomonas,0.0,16S,,,
8/14/16,p__Synergistetes;f__Synergistaceae;g__Synergistes,0.07,16S,,,
8/14/16,p__Tenericutes;f__;g__,0.57,16S,,,
8/14/16,p__Verrucomicrobia;f__Verrucomicrobiaceae;g__Akkermansia,5.21,16S,Akkermansia_muciniphila,,
9/4/16,p__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium,0.03,16S,,,
9/4/16,p__Actinobacteria;f__Coriobacteriaceae;g__,0.08,16S,,,
9/4/16,p__Bacteroidetes;f__Bacteroidaceae;g__Bacteroides,20.75,16S,Bacteroides_uniformis,,
9/4/16,p__Bacteroidetes;f__Porphyromonadaceae;g__Parabacteroides,1.96,16S,,,
9/4/16,p__Bacteroidetes;f__Prevotellaceae;g__Prevotella,0.06,16S,,,
9/4/16,p__Bacteroidetes;f__Rikenellaceae;g__,5.93,16S,Alistipes_putredinis,,
9/4/16,p__Bacteroidetes;f__S24-7;g__,0.17,16S,,,
9/4/16,p__Bacteroidetes;f__[Barnesiellaceae];g__,1.2,16S,,,
9/4/16,p__Bacteroidetes;f__[Paraprevotellaceae];g__[Prevotella],1.44,16S,,,
9/4/16,p__Cyanobacteria;f__;g__,0.03,16S,,,
9/4/16,p__Euryarchaeota;f__Methanobacteriaceae;g__Methanobrevibacter,0.0,16S,Methanobrevibacter_smithii,,
9/4/16,p__Firmicutes;f__;g__,6.35,16S,Clostridium_sp_L2_50,,
9/4/16,p__Firmicutes;f__Christensenellaceae;g__,0.52,16S,,,
9/4/16,p__Firmicutes;f__Clostridiaceae;g__,0.24,16S,,,
9/4/16,p__Firmicutes;f__Clostridiaceae;g__Clostridium,0.11,16S,,,
9/4/16,p__Firmicutes;f__Erysipelotrichaceae;g__,1.05,16S,,,
9/4/16,p__Firmicutes;f__Erysipelotrichaceae;g__[Eubacterium],0.0,16S,,,
9/4/16,p__Firmicutes;f__Lachnospiraceae;g__,9.97,16S,,,
9/4/16,p__Firmicutes;f__Lachnospiraceae;g__Blautia,3.21,16S,,,
9/4/16,p__Firmicutes;f__Lachnospiraceae;g__Coprococcus,4.71,16S,,,
9/4/16,p__Firmicutes;f__Lachnospiraceae;g__Dorea,1.88,16S,,,
9/4/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnobacterium,0.05,16S,,,
9/4/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnospira,2.35,16S,,,
9/4/16,p__Firmicutes;f__Lachnospiraceae;g__Roseburia,0.36,16S,,,
9/4/16,p__Firmicutes;f__Lachnospiraceae;g__[Ruminococcus],1.02,16S,,,
9/4/16,p__Firmicutes;f__Ruminococcaceae;g__,17.52,16S,Subdoligranulum_unclassified,,
9/4/16,p__Firmicutes;f__Ruminococcaceae;g__Faecalibacterium,3.36,16S,Faecalibacterium_prausnitzii,,
9/4/16,p__Firmicutes;f__Ruminococcaceae;g__Oscillospira,0.41,16S,,,
9/4/16,p__Firmicutes;f__Ruminococcaceae;g__Ruminococcus,5.87,16S,,,
9/4/16,p__Firmicutes;f__Veillonellaceae;g__Dialister,0.18,16S,,,
9/4/16,p__Firmicutes;f__Veillonellaceae;g__Phascolarctobacterium,0.47,16S,,,
9/4/16,p__Firmicutes;f__Veillonellaceae;g__Veillonella,0.05,16S,,,
9/4/16,p__Firmicutes;f__[Tissierellaceae];g__Parvimonas,0.55,16S,,,
9/4/16,p__Fusobacteria;f__Fusobacteriaceae;g__Fusobacterium,0.36,16S,,,
9/4/16,p__Proteobacteria;cf__Enterobacteriaceae;g__Morganella,0.11,16S,Morganella_morganii,,
9/4/16,p__Proteobacteria;f__;g__,0.0,16S,,,
9/4/16,p__Proteobacteria;f__Alcaligenaceae;g__Sutterella,0.47,16S,,,
9/4/16,p__Proteobacteria;f__Burkholderiaceae;g__,1.73,16S,,,
9/4/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Bilophila,0.24,16S,,,
9/4/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Desulfovibrio,0.21,16S,,,
9/4/16,p__Proteobacteria;f__Enterobacteriaceae;__,0.0,16S,Klebsiella_pneumoniae,,
9/4/16,p__Proteobacteria;f__Enterobacteriaceae;g__,1.17,16S,Escherichia_coli,,
9/4/16,p__Proteobacteria;f__Enterobacteriaceae;g__Erwinia,0.0,16S,,,
9/4/16,p__Proteobacteria;f__Enterobacteriaceae;g__Providencia,0.35,16S,,,
9/4/16,p__Proteobacteria;f__Enterobacteriaceae;g__Serratia,0.0,16S,,,
9/4/16,p__Proteobacteria;f__Pasteurellaceae;g__Aggregatibacter,0.06,16S,,,
9/4/16,p__Proteobacteria;f__Pseudomonadaceae;g__Pseudomonas,0.0,16S,,,
9/4/16,p__Synergistetes;f__Synergistaceae;g__Synergistes,0.03,16S,,,
9/4/16,p__Tenericutes;f__;g__,0.24,16S,,,
9/4/16,p__Verrucomicrobia;f__Verrucomicrobiaceae;g__Akkermansia,1.86,16S,Akkermansia_muciniphila,,
9/11/16,p__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium,0.0,16S,,,
9/11/16,p__Actinobacteria;f__Coriobacteriaceae;g__,0.15,16S,,,
9/11/16,p__Bacteroidetes;f__Bacteroidaceae;g__Bacteroides,19.02,16S,Bacteroides_uniformis,,
9/11/16,p__Bacteroidetes;f__Porphyromonadaceae;g__Parabacteroides,3.83,16S,,,
9/11/16,p__Bacteroidetes;f__Prevotellaceae;g__Prevotella,0.26,16S,,,
9/11/16,p__Bacteroidetes;f__Rikenellaceae;g__,5.25,16S,Alistipes_putredinis,,
9/11/16,p__Bacteroidetes;f__S24-7;g__,0.54,16S,,,
9/11/16,p__Bacteroidetes;f__[Barnesiellaceae];g__,0.95,16S,,,
9/11/16,p__Bacteroidetes;f__[Paraprevotellaceae];g__[Prevotella],1.94,16S,,,
9/11/16,p__Cyanobacteria;f__;g__,1.06,16S,,,
9/11/16,p__Euryarchaeota;f__Methanobacteriaceae;g__Methanobrevibacter,0.0,16S,Methanobrevibacter_smithii,,
9/11/16,p__Firmicutes;f__;g__,10.88,16S,Clostridium_sp_L2_50,,
9/11/16,p__Firmicutes;f__Christensenellaceae;g__,0.3,16S,,,
9/11/16,p__Firmicutes;f__Clostridiaceae;g__,0.13,16S,,,
9/11/16,p__Firmicutes;f__Clostridiaceae;g__Clostridium,0.02,16S,,,
9/11/16,p__Firmicutes;f__Erysipelotrichaceae;g__,1.34,16S,,,
9/11/16,p__Firmicutes;f__Erysipelotrichaceae;g__[Eubacterium],0.0,16S,,,
9/11/16,p__Firmicutes;f__Lachnospiraceae;g__,6.93,16S,,,
9/11/16,p__Firmicutes;f__Lachnospiraceae;g__Blautia,1.63,16S,,,
9/11/16,p__Firmicutes;f__Lachnospiraceae;g__Coprococcus,7.49,16S,,,
9/11/16,p__Firmicutes;f__Lachnospiraceae;g__Dorea,0.95,16S,,,
9/11/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnobacterium,0.0,16S,,,
9/11/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnospira,3.1,16S,,,
9/11/16,p__Firmicutes;f__Lachnospiraceae;g__Roseburia,0.54,16S,,,
9/11/16,p__Firmicutes;f__Lachnospiraceae;g__[Ruminococcus],1.11,16S,,,
9/11/16,p__Firmicutes;f__Ruminococcaceae;g__,13.56,16S,Subdoligranulum_unclassified,,
9/11/16,p__Firmicutes;f__Ruminococcaceae;g__Faecalibacterium,5.81,16S,Faecalibacterium_prausnitzii,,
9/11/16,p__Firmicutes;f__Ruminococcaceae;g__Oscillospira,1.03,16S,,,
9/11/16,p__Firmicutes;f__Ruminococcaceae;g__Ruminococcus,1.9,16S,,,
9/11/16,p__Firmicutes;f__Veillonellaceae;g__Dialister,0.03,16S,,,
9/11/16,p__Firmicutes;f__Veillonellaceae;g__Phascolarctobacterium,0.96,16S,,,
9/11/16,p__Firmicutes;f__Veillonellaceae;g__Veillonella,0.05,16S,,,
9/11/16,p__Firmicutes;f__[Tissierellaceae];g__Parvimonas,0.07,16S,,,
9/11/16,p__Fusobacteria;f__Fusobacteriaceae;g__Fusobacterium,0.14,16S,,,
9/11/16,p__Proteobacteria;cf__Enterobacteriaceae;g__Morganella,0.02,16S,Morganella_morganii,,
9/11/16,p__Proteobacteria;f__;g__,0.11,16S,,,
9/11/16,p__Proteobacteria;f__Alcaligenaceae;g__Sutterella,0.36,16S,,,
9/11/16,p__Proteobacteria;f__Burkholderiaceae;g__,0.03,16S,,,
9/11/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Bilophila,0.28,16S,,,
9/11/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Desulfovibrio,0.36,16S,,,
9/11/16,p__Proteobacteria;f__Enterobacteriaceae;__,0.0,16S,Klebsiella_pneumoniae,,
9/11/16,p__Proteobacteria;f__Enterobacteriaceae;g__,0.41,16S,Escherichia_coli,,
9/11/16,p__Proteobacteria;f__Enterobacteriaceae;g__Erwinia,0.0,16S,,,
9/11/16,p__Proteobacteria;f__Enterobacteriaceae;g__Providencia,1.15,16S,,,
9/11/16,p__Proteobacteria;f__Enterobacteriaceae;g__Serratia,0.0,16S,,,
9/11/16,p__Proteobacteria;f__Pasteurellaceae;g__Aggregatibacter,0.03,16S,,,
9/11/16,p__Proteobacteria;f__Pseudomonadaceae;g__Pseudomonas,0.02,16S,,,
9/11/16,p__Synergistetes;f__Synergistaceae;g__Synergistes,0.02,16S,,,
9/11/16,p__Tenericutes;f__;g__,1.04,16S,,,
9/11/16,p__Verrucomicrobia;f__Verrucomicrobiaceae;g__Akkermansia,3.59,16S,Akkermansia_muciniphila,,
10/8/16,p__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium,0.11,16S,,,
10/8/16,p__Actinobacteria;f__Coriobacteriaceae;g__,0.07,16S,,,
10/8/16,p__Bacteroidetes;f__Bacteroidaceae;g__Bacteroides,17.79,16S,Bacteroides_uniformis,,
10/8/16,p__Bacteroidetes;f__Porphyromonadaceae;g__Parabacteroides,1.77,16S,,,
10/8/16,p__Bacteroidetes;f__Prevotellaceae;g__Prevotella,0.19,16S,,,
10/8/16,p__Bacteroidetes;f__Rikenellaceae;g__,2.77,16S,Alistipes_putredinis,,
10/8/16,p__Bacteroidetes;f__S24-7;g__,0.33,16S,,,
10/8/16,p__Bacteroidetes;f__[Barnesiellaceae];g__,0.56,16S,,,
10/8/16,p__Bacteroidetes;f__[Paraprevotellaceae];g__[Prevotella],0.96,16S,,,
10/8/16,p__Cyanobacteria;f__;g__,0.3,16S,,,
10/8/16,p__Euryarchaeota;f__Methanobacteriaceae;g__Methanobrevibacter,0.0,16S,Methanobrevibacter_smithii,,
10/8/16,p__Firmicutes;f__;g__,9.25,16S,Clostridium_sp_L2_50,,
10/8/16,p__Firmicutes;f__Christensenellaceae;g__,0.3,16S,,,
10/8/16,p__Firmicutes;f__Clostridiaceae;g__,0.16,16S,,,
10/8/16,p__Firmicutes;f__Clostridiaceae;g__Clostridium,0.04,16S,,,
10/8/16,p__Firmicutes;f__Erysipelotrichaceae;g__,0.85,16S,,,
10/8/16,p__Firmicutes;f__Erysipelotrichaceae;g__[Eubacterium],0.02,16S,,,
10/8/16,p__Firmicutes;f__Lachnospiraceae;g__,9.27,16S,,,
10/8/16,p__Firmicutes;f__Lachnospiraceae;g__Blautia,2.29,16S,,,
10/8/16,p__Firmicutes;f__Lachnospiraceae;g__Coprococcus,10.43,16S,,,
10/8/16,p__Firmicutes;f__Lachnospiraceae;g__Dorea,1.96,16S,,,
10/8/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnobacterium,0.0,16S,,,
10/8/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnospira,3.49,16S,,,
10/8/16,p__Firmicutes;f__Lachnospiraceae;g__Roseburia,0.41,16S,,,
10/8/16,p__Firmicutes;f__Lachnospiraceae;g__[Ruminococcus],0.76,16S,,,
10/8/16,p__Firmicutes;f__Ruminococcaceae;g__,17.34,16S,Subdoligranulum_unclassified,,
10/8/16,p__Firmicutes;f__Ruminococcaceae;g__Faecalibacterium,3.66,16S,Faecalibacterium_prausnitzii,,
10/8/16,p__Firmicutes;f__Ruminococcaceae;g__Oscillospira,1.03,16S,,,
10/8/16,p__Firmicutes;f__Ruminococcaceae;g__Ruminococcus,1.66,16S,,,
10/8/16,p__Firmicutes;f__Veillonellaceae;g__Dialister,0.42,16S,,,
10/8/16,p__Firmicutes;f__Veillonellaceae;g__Phascolarctobacterium,0.54,16S,,,
10/8/16,p__Firmicutes;f__Veillonellaceae;g__Veillonella,0.0,16S,,,
10/8/16,p__Firmicutes;f__[Tissierellaceae];g__Parvimonas,0.5,16S,,,
10/8/16,p__Fusobacteria;f__Fusobacteriaceae;g__Fusobacterium,1.39,16S,,,
10/8/16,p__Proteobacteria;cf__Enterobacteriaceae;g__Morganella,0.3,16S,Morganella_morganii,,
10/8/16,p__Proteobacteria;f__;g__,0.0,16S,,,
10/8/16,p__Proteobacteria;f__Alcaligenaceae;g__Sutterella,0.58,16S,,,
10/8/16,p__Proteobacteria;f__Burkholderiaceae;g__,0.04,16S,,,
10/8/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Bilophila,0.65,16S,,,
10/8/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Desulfovibrio,0.57,16S,,,
10/8/16,p__Proteobacteria;f__Enterobacteriaceae;__,0.02,16S,Klebsiella_pneumoniae,,
10/8/16,p__Proteobacteria;f__Enterobacteriaceae;g__,1.13,16S,Escherichia_coli,,
10/8/16,p__Proteobacteria;f__Enterobacteriaceae;g__Erwinia,0.0,16S,,,
10/8/16,p__Proteobacteria;f__Enterobacteriaceae;g__Providencia,0.36,16S,,,
10/8/16,p__Proteobacteria;f__Enterobacteriaceae;g__Serratia,0.0,16S,,,
10/8/16,p__Proteobacteria;f__Pasteurellaceae;g__Aggregatibacter,0.41,16S,,,
10/8/16,p__Proteobacteria;f__Pseudomonadaceae;g__Pseudomonas,0.0,16S,,,
10/8/16,p__Synergistetes;f__Synergistaceae;g__Synergistes,0.0,16S,,,
10/8/16,p__Tenericutes;f__;g__,0.93,16S,,,
10/8/16,p__Verrucomicrobia;f__Verrucomicrobiaceae;g__Akkermansia,3.06,16S,Akkermansia_muciniphila,,
10/17/16,p__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium,0.03,16S,,,
10/17/16,p__Actinobacteria;f__Coriobacteriaceae;g__,0.13,16S,,,
10/17/16,p__Bacteroidetes;f__Bacteroidaceae;g__Bacteroides,10.17,16S,Bacteroides_uniformis,,
10/17/16,p__Bacteroidetes;f__Porphyromonadaceae;g__Parabacteroides,1.19,16S,,,
10/17/16,p__Bacteroidetes;f__Prevotellaceae;g__Prevotella,0.14,16S,,,
10/17/16,p__Bacteroidetes;f__Rikenellaceae;g__,2.27,16S,Alistipes_putredinis,,
10/17/16,p__Bacteroidetes;f__S24-7;g__,0.5,16S,,,
10/17/16,p__Bacteroidetes;f__[Barnesiellaceae];g__,0.6,16S,,,
10/17/16,p__Bacteroidetes;f__[Paraprevotellaceae];g__[Prevotella],0.73,16S,,,
10/17/16,p__Cyanobacteria;f__;g__,0.11,16S,,,
10/17/16,p__Euryarchaeota;f__Methanobacteriaceae;g__Methanobrevibacter,0.0,16S,Methanobrevibacter_smithii,,
10/17/16,p__Firmicutes;f__;g__,13.06,16S,Clostridium_sp_L2_50,,
10/17/16,p__Firmicutes;f__Christensenellaceae;g__,0.29,16S,,,
10/17/16,p__Firmicutes;f__Clostridiaceae;g__,0.13,16S,,,
10/17/16,p__Firmicutes;f__Clostridiaceae;g__Clostridium,0.02,16S,,,
10/17/16,p__Firmicutes;f__Erysipelotrichaceae;g__,1.06,16S,,,
10/17/16,p__Firmicutes;f__Erysipelotrichaceae;g__[Eubacterium],0.0,16S,,,
10/17/16,p__Firmicutes;f__Lachnospiraceae;g__,7.13,16S,,,
10/17/16,p__Firmicutes;f__Lachnospiraceae;g__Blautia,1.38,16S,,,
10/17/16,p__Firmicutes;f__Lachnospiraceae;g__Coprococcus,16.94,16S,,,
10/17/16,p__Firmicutes;f__Lachnospiraceae;g__Dorea,1.59,16S,,,
10/17/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnobacterium,0.0,16S,,,
10/17/16,p__Firmicutes;f__Lachnospiraceae;g__Lachnospira,4.55,16S,,,
10/17/16,p__Firmicutes;f__Lachnospiraceae;g__Roseburia,2.2,16S,,,
10/17/16,p__Firmicutes;f__Lachnospiraceae;g__[Ruminococcus],0.49,16S,,,
10/17/16,p__Firmicutes;f__Ruminococcaceae;g__,16.88,16S,Subdoligranulum_unclassified,,
10/17/16,p__Firmicutes;f__Ruminococcaceae;g__Faecalibacterium,3.86,16S,Faecalibacterium_prausnitzii,,
10/17/16,p__Firmicutes;f__Ruminococcaceae;g__Oscillospira,0.86,16S,,,
10/17/16,p__Firmicutes;f__Ruminococcaceae;g__Ruminococcus,2.22,16S,,,
10/17/16,p__Firmicutes;f__Veillonellaceae;g__Dialister,0.27,16S,,,
10/17/16,p__Firmicutes;f__Veillonellaceae;g__Phascolarctobacterium,1.19,16S,,,
10/17/16,p__Firmicutes;f__Veillonellaceae;g__Veillonella,0.0,16S,,,
10/17/16,p__Firmicutes;f__[Tissierellaceae];g__Parvimonas,0.26,16S,,,
10/17/16,p__Fusobacteria;f__Fusobacteriaceae;g__Fusobacterium,0.41,16S,,,
10/17/16,p__Proteobacteria;cf__Enterobacteriaceae;g__Morganella,0.12,16S,Morganella_morganii,,
10/17/16,p__Proteobacteria;f__;g__,0.04,16S,,,
10/17/16,p__Proteobacteria;f__Alcaligenaceae;g__Sutterella,0.28,16S,,,
10/17/16,p__Proteobacteria;f__Burkholderiaceae;g__,0.02,16S,,,
10/17/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Bilophila,0.22,16S,,,
10/17/16,p__Proteobacteria;f__Desulfovibrionaceae;g__Desulfovibrio,0.33,16S,,,
10/17/16,p__Proteobacteria;f__Enterobacteriaceae;__,0.0,16S,Klebsiella_pneumoniae,,
10/17/16,p__Proteobacteria;f__Enterobacteriaceae;g__,1.04,16S,Escherichia_coli,,
10/17/16,p__Proteobacteria;f__Enterobacteriaceae;g__Erwinia,0.0,16S,,,
10/17/16,p__Proteobacteria;f__Enterobacteriaceae;g__Providencia,0.36,16S,,,
10/17/16,p__Proteobacteria;f__Enterobacteriaceae;g__Serratia,0.0,16S,,,
10/17/16,p__Proteobacteria;f__Pasteurellaceae;g__Aggregatibacter,0.12,16S,,,
10/17/16,p__Proteobacteria;f__Pseudomonadaceae;g__Pseudomonas,0.0,16S,,,
10/17/16,p__Synergistetes;f__Synergistaceae;g__Synergistes,0.0,16S,,,
10/17/16,p__Tenericutes;f__;g__,0.52,16S,,,
10/17/16,p__Verrucomicrobia;f__Verrucomicrobiaceae;g__Akkermansia,5.44,16S,Akkermansia_muciniphila,,
10/26/16,p__Actinobacteria;f__Bifidobacteriaceae;g__Bifidobacterium,0.16,16S,,,
10/26/16,p__Actinobacteria;f__Coriobacteriaceae;g__,0.02,16S,,,
10/26/16,p__Bacteroidetes;f__Bacteroidaceae;g__Bacteroides,19.46,16S,Bacteroides_uniformis,,
10/26/16,p__Bacteroidetes;f__Porphyromonadaceae;g__Parabacteroides,4.06,16S,,,
10/26/16,p__Bacteroidetes;f__Prevotellaceae;g__Prevotella,4.57,16S,,,
10/26/16,p__Bacteroidetes;f__Rikenellaceae;g__,2.75,16S,Alistipes_putredinis,,
10/26/16,p__Bacteroidetes;f__S24-7;g__,0.86,16S,,,
10/26/16,p__Bacteroidetes;f__[Barnesiellaceae];g__,0.41,16S,,,
10/26/16,p__Bacteroidetes;f__[Paraprevotellaceae];g__[Prevotella],3.87,16S,,,
10/26/16,p__Cyanobacteria;f__;g__,0.88,16S,,,
10/26/16,p__Euryarchaeota;f__Methanobacteriaceae;g__Methanobrevibacter,0.0,16S,Methanobrevibacter_smithii,,
10/26/16,p__Firmicutes;f__;g__,6.04,16S,Clostridium_sp_L2_50,,
10/26/16,p__Firmicutes;f__Christensenellaceae;g__,0.11,16S,,,
10/26/16,p__Firmicutes;f__Clostridiaceae;g__,0.02,16S,,,
10/26/16,p__Firmicutes;f__Clostridiaceae;g__Clostridium,0.27,16S,,,
10/26/16,p__Firmicutes;f__Erysipelotrichaceae;g__,0.47,16S,,,
